"","X","bill_city","acc_num","st_date","cust_age","cr_score","ph_num","ph_k_date","mon_data","data_plan_m8","disc_m8","mon_sms","mon_voice","serv_tick_m1to6","serv_tick_m7to8","data_roam","long_d_min","long_d_spend","total_pay","churn","Sample","mon_data_city","mon_sms_city","mon_voice_city","serv_tick_m1to6_city","serv_tick_m7to8_city","data_roam_city","long_d_min_city","long_d_spend_city","tot_pay_city","NA_ph_k_date","bill_amount","data_roam_value","usage_ratio"
"1623",1623,"Coquitlam",15156,"2014-12-24",40,5,3253202179,"2016-05-29",3.25112510144011,"10GB($65)",5,672.442727947905,1.04453180833752,0.717239361353224,0.0395426631326278,1,156.127088237229,8.95068038589853,70.6467579932657,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.325112510144011
"1624",1624,"Coquitlam",275992,"2014-02-16",25,3,8728606084,"2019-06-04",3.86435463369311,"10GB($65)",0,674.819994710057,80.6463249496724,0.176454051252524,0.0336396492632728,1,3.24437422138617,1.66182680005436,68.0393823075926,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.386435463369311
"1625",1625,"Coquitlam",383899,"2018-11-15",52,4,390448641,"2018-07-09",3.83608659612956,"10GB($65)",10,523.492336106341,165.341544428371,0.859826804422782,0.683341096407337,1,83.1037964713029,5.75867783879434,63.2438783104215,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.383608659612956
"1626",1626,"Coquitlam",243229,"2018-04-18",69,5,3914872248,"2017-10-17",3.95103268151921,"10GB($65)",10,365.745485726995,8.86523641634028,0.468127563844843,0.537171547815436,7,94.0217047697486,6.94597249961973,68.5149534418491,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.395103268151921
"1627",1627,"Coquitlam",349543,"2017-12-01",20,4,2072848241,"2016-12-01",4.37289855398565,"10GB($65)",10,831.27831355432,461.760797643506,1.69992646409745,0.283794572466538,1,34.416078742935,3.82797779477407,60.3925639937137,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.437289855398565
"1628",1628,"Coquitlam",517841,"2018-11-11",46,5,5777376268,"2019-02-16",4.83600081997266,"10GB($65)",5,1060.63031389973,163.585949555399,0.0178063306674005,0.201349416147677,2,14.6575972295609,1.03856143368252,63.6363859876629,1,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.483600081997266
"1629",1629,"Coquitlam",949977,"2017-09-23",65,5,7198378783,"2014-06-03",4.07739657612892,"10GB($65)",0,432.575370118788,282.306094474883,2.19164109354272,1.95237319966006,2,47.8193063103202,2.53056631127468,68.9328510413219,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.407739657612892
"1630",1630,"Coquitlam",70180,"2014-05-30",26,5,291521440,"2015-08-27",4.18109610214503,"10GB($65)",10,209.97003919243,450.117784483155,0.317697379763041,0.201620018839708,2,27.0563055284301,2.07084959806957,58.7659336694397,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.418109610214503
"1631",1631,"Coquitlam",932669,"2015-05-28",62,4,9412139291,"2018-07-03",3.35399581486407,"10GB($65)",10,416.571944096753,195.273535107852,0.89894280022522,0.0452131446651814,2,12.4923970493656,0.75560575277541,57.9887826002698,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.335399581486407
"1632",1632,"Coquitlam",893410,"2018-02-08",59,5,8533187805,"2018-02-17",4.45891580415681,"10GB($65)",5,587.974356132379,568.72601901796,0.240905801728956,0.327589012605682,3,7.31054086573257,1.44474432280706,63.9401076852058,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.445891580415681
"1633",1633,"Coquitlam",900397,"2019-04-08",67,2,9073804807,"2016-03-02",4.60921393924274,"10GB($65)",10,398.175335448368,199.032469756634,0.139647566228186,0.242390052547171,1,13.8653944862395,0.907988090502236,58.2925312674395,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.460921393924274
"1634",1634,"Coquitlam",806492,"2018-04-01",44,5,6271198876,"2019-02-04",4.16143753535207,"10GB($65)",5,266.400454160319,276.751625428722,0.818470064104693,0.0239080007791862,11,28.7456870690845,3.57201372758771,71.5092097032296,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.416143753535207
"1635",1635,"Coquitlam",795636,"2019-06-09",19,5,6966167650,"2015-12-24",4.02381612400202,"10GB($65)",5,128.178928958999,5.12530638159032,1.40085371384885,0.0904679596212518,9,1.29751615137071,0.258734788155668,67.3886659989003,1,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.402381612400202
"1636",1636,"Coquitlam",592592,"2016-07-19",36,5,7162161029,"2018-06-24",9.87893283215648,"10GB($65)",10,504.311504868295,263.930648823765,1.40898315444014,0.901086077672458,1,91.9162728342105,6.10833860638686,63.4461084300434,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.987893283215648
"1637",1637,"Coquitlam",243229,"2018-04-18",69,5,7723767865,"2019-04-14",4.46233797722867,"10GB($65)",0,781.280161912021,393.373039891758,0.0711867701503558,0.295311144468531,1,9.71052775839672,1.00771732635516,67.226780006635,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.446233797722867
"1638",1638,"Coquitlam",806492,"2018-04-01",44,5,855981992,"2018-11-26",4.01287963039763,"10GB($65)",10,207.084796204449,345.494241776909,0.394684870146917,0.0983159200168756,2,2.58735263069711,0.953895538349454,59.5771949882586,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.401287963039763
"1639",1639,"Coquitlam",594442,"2015-02-06",27,4,1181098073,"2019-07-19",9.54920522673346,"10GB($65)",5,613.106129109462,370.231388225222,0.115136155852903,0.0778307905336565,4,58.8830336989818,5.05006415365365,68.6498811608452,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.954920522673346
"1640",1640,"Coquitlam",936608,"2017-01-11",23,4,9496796068,"2018-11-23",3.88496429452904,"10GB($65)",10,498.543015926224,471.121327039003,0.583633361485218,0.310828629102344,1,40.7090760828938,4.45440521175372,60.7124990951239,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.388496429452904
"1641",1641,"Coquitlam",809618,"2018-03-04",64,5,8425288598,"2018-03-14",4.65807624152032,"10GB($65)",5,160.281377152157,589.571492527128,0.236755470411771,0.326636914750537,3,24.2152228796794,2.0642249192408,64.5474880380988,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.465807624152032
"1642",1642,"Coquitlam",357040,"2017-01-31",37,4,5616521028,"2018-06-08",4.89489876274257,"10GB($65)",10,170.205749432349,99.0756063662965,0.61703882211461,0.327857912044496,5,33.9487343902136,2.923503246754,61.464156706813,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.489489876274257
"1643",1643,"Coquitlam",414629,"2015-08-03",66,4,7755277155,"2018-12-09",3.66249614442257,"10GB($65)",5,109.280209907582,54.6029460251252,1.27955676895573,0.467823172313952,0,83.2033658459291,4.71114780860946,64.722226588629,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.366249614442257
"1644",1644,"Coquitlam",809618,"2018-03-04",64,5,706335852,"2018-05-08",3.9195012077409,"10GB($65)",10,666.739223158684,96.5146216330328,0.396901116622454,0.357309716035114,2,28.436309370949,2.14543793536273,59.378797849075,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.39195012077409
"1645",1645,"Coquitlam",356318,"2014-09-05",33,5,2239062833,"2017-09-29",4.29277204439889,"10GB($65)",10,310.169629080356,81.4397219949211,0.0150080004302573,0.206355006369729,0,32.9360629515048,3.97413133499844,60.3521486748557,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.429277204439889
"1647",1647,"Coquitlam",300673,"2017-04-23",19,5,7917720911,"2018-05-24",4.98237028508712,"10GB($65)",10,170.710784813284,283.148690016703,1.71197484681803,0.70566670547748,0,26.8242506975924,2.40717777898994,59.9448691336668,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.498237028508712
"1648",1648,"Coquitlam",266398,"2014-03-08",67,3,2911579318,"2019-02-12",19.7322458099349,"10GB($65)",10,103.277511187844,233.154884346903,0.66593348903808,0.253719701746643,1,40.3403986520335,5.99863910438026,62.1854387609741,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,1.97322458099349
"1649",1649,"Coquitlam",905139,"2019-05-29",46,5,5764544585,"2019-06-10",3.94805191835594,"10GB($65)",5,281.232179834498,308.247817148151,0.0363479158471714,0.186680509700417,2,55.46156892109,3.70226004421084,66.983970218752,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.394805191835594
"1650",1650,"Coquitlam",403672,"2015-09-26",51,5,4214195666,"2019-03-25",3.47828112451811,"10GB($65)",0,1043.62545692076,533.032918527722,0.0988304510641868,0.419352416470897,1,35.9350199706315,2.31550895051326,68.7294744775474,1,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.347828112451811
"1651",1651,"Coquitlam",900397,"2019-04-08",67,2,1464207810,"2018-11-25",3.79230023795488,"10GB($65)",10,770.02225450465,316.998455221475,1.14564256962393,1.31027395522616,0,40.3502302517458,5.01756743349253,61.9769286219737,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.379230023795488
"1652",1652,"Coquitlam",256718,"2014-05-26",68,4,2265832582,"2016-01-31",3.72680819204132,"10GB($65)",0,416.924611348982,98.4166616074951,0.140047387209316,0.128611115679943,0,10.6492197141785,3.23280621001457,68.6574357461975,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.372680819204132
"1653",1653,"Coquitlam",304815,"2018-11-05",31,5,2532308167,"2019-07-23",3.33412241010861,"10GB($65)",15,401.470327041731,395.584574729866,0.150778371759025,0.093217289156724,2,10.6005755072877,0.952439414240435,53.7503804809586,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.333412241010861
"1654",1654,"Coquitlam",414629,"2015-08-03",66,4,5387732078,"2018-12-28",3.97372589206554,"10GB($65)",10,463.488582886312,41.5066272490034,0.889856496725594,0.337406137227754,3,18.0452356455504,2.25061793503576,61.6311785834964,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.397372589206554
"1655",1655,"Coquitlam",672782,"2018-04-28",55,4,761271990,"2018-12-13",4.32427952733944,"10GB($65)",10,1328.77150948003,230.755656662919,0.237372333379077,0.0284819978694893,1,9.23686404072736,1.00145248371834,57.9409687245828,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.432427952733944
"1656",1656,"Coquitlam",988963,"2017-07-28",70,3,8267883264,"2018-10-18",4.67066631402965,"10GB($65)",0,1201.4391046499,72.8498877459067,0.278582878536968,0.0576935170260731,3,3.38416546178295,0.527862016160171,68.2803363921603,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.467066631402965
"1657",1657,"Coquitlam",905139,"2019-05-29",46,5,6411676930,"2019-06-26",4.99887558198199,"10GB($65)",10,682.681924265428,509.21637531761,0.589026028201595,0.180098398382217,0,26.872966576677,1.6942268988212,57.1826548118199,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.499887558198199
"1658",1658,"Coquitlam",299761,"2018-07-12",44,4,1876481117,"2018-04-23",4.92705011282325,"10GB($65)",0,661.377063035603,316.320625908104,0.0292128155257958,0.431986493334697,0,66.2993038768938,4.40064271601121,72.0586595969493,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.492705011282325
"1659",1659,"Coquitlam",862361,"2017-07-14",45,4,1018151053,"2018-11-05",3.30828104071038,"10GB($65)",0,716.874098393492,466.470846314131,0.0403120039427045,0.52499558032387,2,12.3540048750198,0.951459843391253,68.895661224307,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.330828104071038
"1660",1660,"Coquitlam",549738,"2017-03-15",52,4,6415374128,"2017-09-28",3.94771073297159,"10GB($65)",0,217.798340621573,165.791604756589,0.303147644304608,0.100499724918707,3,2.8541418163066,1.17703738554171,68.4861840229897,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.394771073297159
"1661",1661,"Coquitlam",809618,"2018-03-04",64,5,5413036575,"2015-04-27",8.99892822588214,"10GB($65)",0,346.189993790992,638.445877992575,0.0515719579733094,0.364222070889144,10,7.33372410717978,1.51809850362041,72.9412008700374,1,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.899892822588214
"1662",1662,"Coquitlam",234384,"2019-04-05",41,5,5169397011,"2019-05-21",5.06260647343562,"10GB($65)",10,439.800761896252,475.341022012921,1.10946594157368,1.9543401766584,7,14.6619273412113,1.13779673809648,61.408319547219,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.506260647343562
"1663",1663,"Coquitlam",243229,"2018-04-18",69,5,8752920946,"2018-06-06",4.2327603697508,"10GB($65)",10,492.343813857328,161.126870901233,0.197411199066958,3.16486302388057,0,33.1120430647065,2.50127132970589,58.8898554639008,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.42327603697508
"1664",1664,"Coquitlam",900397,"2019-04-08",67,2,4176633483,"2019-04-22",4.6516281132473,"10GB($65)",10,646.859263240614,265.002508492926,0.0986100079845263,0.398878900079256,1,21.3993028539854,2.97787295625249,59.5275512451224,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.46516281132473
"1665",1665,"Coquitlam",261596,"2016-11-17",42,3,70940119,"2018-06-06",3.90873572186755,"10GB($65)",5,8.01436149798678,880.726860880204,0.345545665195203,1.57565531242621,0,0.476735271249935,2.12597530837776,64.9939402640159,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.390873572186755
"1666",1666,"Coquitlam",553215,"2014-03-19",68,5,6208012287,"2019-01-31",3.77875442599199,"10GB($65)",10,321.885987209358,27.4269222356266,1.2353093679856,0.223533857699222,4,63.5670857096174,4.34595417828342,61.9745685038255,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.377875442599199
"1667",1667,"Coquitlam",580544,"2016-07-04",20,3,2597484989,"2017-09-23",3.55695467021419,"10GB($65)",5,250.688421666762,498.036687415682,0.469349621973034,0.761196829519773,3,39.0484099145067,3.47538091447622,67.5284174793135,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.355695467021419
"1668",1668,"Coquitlam",582237,"2018-04-10",25,4,5624706881,"2019-01-14",3.82996523846321,"10GB($65)",10,817.07149425672,370.969928341654,0.178267577383826,0.110509509155143,2,12.739604717462,1.36691807119312,58.244227978337,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.382996523846321
"1669",1669,"Coquitlam",900397,"2019-04-08",67,2,2668375631,"2019-05-13",4.62906169058947,"10GB($65)",5,586.226754295159,130.07714882289,0.215097526999047,0.727967759026334,3,26.4260666056705,3.04735397852332,65.7548249178582,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.462906169058947
"1670",1670,"Coquitlam",862361,"2017-07-14",45,4,2970618271,"2018-01-16",4.36993325083386,"10GB($65)",10,897.06292719434,134.478248884453,0.690875309949623,2.9713695700966,3,56.5890009741862,3.15830844589526,61.8440458686347,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.436993325083386
"1671",1671,"Coquitlam",935471,"2017-12-29",29,4,7200734435,"2019-03-10",4.71976661379729,"10GB($65)",5,991.886487161676,76.9888759639327,0.731597004976809,0.0206484627223561,2,41.7143248495116,3.72611231563022,65.1387339282149,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.471976661379729
"1672",1672,"Coquitlam",905139,"2019-05-29",46,5,9306259271,"2018-01-21",4.36479863304418,"10GB($65)",5,256.431927146885,252.041565332048,1.43305480094045,1.21237397954813,9,7.98372210477084,1.20643276011971,66.9132179900631,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.436479863304418
"1673",1673,"Coquitlam",285994,"2019-02-18",22,3,4800736297,"2019-06-24",4.60302199376017,"10GB($65)",5,420.927917398281,779.590435747077,0.540232792984975,0.462487243107435,2,84.2850798177654,6.74767632156792,68.0986213321487,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.460302199376017
"1674",1674,"Coquitlam",356762,"2017-05-04",64,3,6430332003,"2016-11-02",4.27770817819208,"10GB($65)",5,536.617171390739,70.6443801321516,0.918155801575024,0.6194709995918,5,40.4558817580654,3.91424475915134,68.4472100730091,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.427770817819208
"1675",1675,"Coquitlam",115139,"2015-10-20",36,3,2805449045,"2018-06-08",4.24597179261454,"10GB($65)",10,754.724372563512,141.452602727557,0.196237788938016,0.143425201430389,7,28.3507278301008,3.92620262108814,64.1512747465971,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.424597179261454
"1676",1676,"Coquitlam",109057,"2017-03-03",68,3,854948220,"2018-10-05",4.07797947902485,"10GB($65)",5,320.863306781509,524.749882931149,0.0729581797430696,0.786973758645339,5,31.2615535118904,2.45719507808691,66.0567828773816,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.407797947902485
"1677",1677,"Coquitlam",364016,"2015-09-13",61,3,9177164189,"2019-04-22",4.52514303924146,"10GB($65)",10,579.091804504979,293.482706467493,0.215104243420138,0.0779468365593781,1,54.9727239661243,3.49194087754679,61.2848515080759,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.452514303924146
"1678",1678,"Coquitlam",792378,"2016-03-16",66,5,3031833584,"2018-05-19",5.32788740905322,"10GB($65)",10,587.969152118346,290.44740268187,0.00064484519915406,0.395177571045359,1,63.2661689115074,4.23884988267305,62.7049447858223,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.532788740905322
"1679",1679,"Coquitlam",675098,"2018-10-11",20,4,1590274292,"2019-04-25",4.32193126725931,"10GB($65)",15,295.756053853425,535.336989609869,0.140815071138286,0.0819479002381997,0,24.3304784152554,1.49905054260397,52.106627367793,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.432193126725931
"1680",1680,"Coquitlam",817921,"2017-03-22",54,4,3001503597,"2018-04-25",3.31981859211415,"10GB($65)",10,1467.03478174058,377.662994739021,0.537731146966796,0.549574776683619,0,31.4236630271733,3.11921699193125,59.870979107254,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.331981859211415
"1681",1681,"Coquitlam",405702,"2019-06-13",37,3,5229139065,"2019-02-23",3.92851656444655,"10GB($65)",0,614.202744960698,589.507675829865,0.257572122761368,0.0603819104756336,2,24.6248368728786,3.00821621171145,69.6240002813395,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.392851656444655
"1682",1682,"Coquitlam",578772,"2016-08-28",20,4,3207574760,"2019-02-14",4.69777128380528,"10GB($65)",10,855.044482250447,96.9329882532725,0.182777472132621,0.355672258302294,3,1.11211954516816,0.955647166424227,58.7770315203767,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.469777128380528
"1683",1683,"Coquitlam",802982,"2019-01-16",66,2,2827414696,"2014-05-06",4.14163639404858,"10GB($65)",10,586.170358185201,456.229657151463,0.0364878444667595,0.313105121484857,0,10.6719619108794,1.12765759884748,58.0915585312013,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.414163639404858
"1684",1684,"Coquitlam",842177,"2019-06-01",69,4,1507387714,"2019-07-14",4.58872090314132,"10GB($65)",10,276.83884247973,150.746368210499,0.223707228148886,0.155141488718679,0,129.431450155351,8.58149173577431,64.5274080918608,0,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.458872090314132
"1685",1685,"Coquitlam",56253,"2015-03-02",67,1,9256743858,"2016-01-08",3.80059512621081,"10GB($65)",10,1045.37821624161,243.256267741241,0.12114379229081,0.806259810264079,1,33.3287323993465,1.83216834372117,59.3512060211553,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.380059512621081
"1686",1686,"Coquitlam",310979,"2017-05-29",63,5,9054824041,"2018-04-05",4.15708998850652,"10GB($65)",5,1157.74854091546,232.061847685597,0.0573841035875681,0.362842215794041,8,51.6870999145699,5.46011470249714,70.5905080971582,1,"Validation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.415708998850652
"1688",1688,"Coquitlam",325904,"2018-09-12",56,4,4289637277,"2016-10-21",5.31797046245631,"10GB($65)",5,666.115666072042,335.362797751039,0.13028217014563,0.390343595040143,6,27.1228873392347,2.2199637499013,66.3697107663399,1,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.531797046245631
"1689",1689,"Coquitlam",391001,"2017-12-25",65,4,3816750702,"2018-06-26",3.55228812499423,"10GB($65)",5,460.28967934357,266.936139986334,0.206257608318477,0.517430477446973,3,24.7523432913556,2.1330090423455,64.6548119949863,NA,"Holdout",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,0,65,10,0.355228812499423
"1690",1690,"Coquitlam",261596,"2016-11-17",42,3,7696202279,"2014-03-31",4.61385217135899,"10GB($65)",5,521.858144261444,819.41211064462,0.0827146928793718,1.03011655759199,3,28.8154499111216,1.83186387925709,64.7065450439288,0,"Estimation",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205,1,65,10,0.461385217135899
